Date,Client,Product,Quantity,Price
23/07/2020,00001 CLIENTE CONTADO,"['CRAIZE BOLSA Seeded 4oz 113g ', 'ARAUAK GERMINADOS ']","[1, 2]","[1370050.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['SIMPLY MILLS crunchy double choco 156 ', 'TALENTI caramel cookie crunh ', 'CHOC ZERO Maple Syrup 12oz 340g ', 'BOBS KOMBUCHA Sabor Varios 485ml ', 'BOBS KOMBUCHA Sabor Varios 485ml ', 'BOBS KOMBUCHA Sabor Varios 485ml ']","[1, 1, 1, 1, 1, 1]","[3195900.0, 2284300.0, 2968000.0, 911600.0, 911600.0, 911600.0]"
23/07/2020,0000011 ASHLEY,['QUEVOS quevos rancheros 30G '],[1],[1142150.0]
23/07/2020,00001 CLIENTE CONTADO,"['BANZA Chickpeas Penne 227g ', 'DODONI Crumbled Feta Cheese 142g ', 'PIKA Dips Varios ', 'PALITOS Gourmet ', 'ARTE CARNE Carpaccio Carne 5 unid ', 'API ANGOSTURA Miel de Abeja 350g ', 'YELLOW Door Creamery Fontina Chesse 141g ', 'CASTELLO  danes brie 125g ', 'VEGA SOTUELAMOS Q. Oveja Trufado ', 'VIRGILIO Italiano da sempre X kilo ']","[1, 1, 3, 1, 1, 1, 1, 1, 1, 0.265]","[2056400.0, 1142150.0, 1370050.0, 683700.0, 4110150.0, 1142150.0, 1370050.0, 1597950.0, 2514850.0, 9137200.0]"
23/07/2020,00001 CLIENTE CONTADO,['MUNCHIES FIT Tortas Varias '],[2],[1825850.0]
23/07/2020,00001 CLIENTE CONTADO,"['LUCKY CHARMS Unicorn 10.5oz 297g ', 'TALENTI Salted caramel truffle 11,4oz ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'TWIX two right 50.7g ', 'TALOKOHC Happy Bites 100g ', 'PIKA Pita Crunch ', 'ST MORITZ Flaquito Avell. UNIDAD ']","[1, 1, 1, 1, 1, 1, 1]","[1597950.0, 2284300.0, 914250.0, 455800.0, 911600.0, 683700.0, 114215.0]"
23/07/2020,00001 CLIENTE CONTADO,"['GM Lucky Charms 2lb 14 oz 1.3k ', 'JOI Almond 15oz ', 'TORO NEGRO Merey 50g ']","[1, 1, 2]","[2053750.0, 6625000.0, 265000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['COCA COLA Sabor Ligerto LATA 355ml ', 'PUIG Delicias Maria 34g ']","[12, 18]","[143856.9, 114285.71]"
23/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT Tortas Varias ', 'CACAO 3 Big Slice ', 'TWIX two right 50.7g ']","[1, 1, 2]","[1825850.0, 1828500.0, 455800.0]"
23/07/2020,00001 CLIENTE CONTADO,"['MILTONS Cualifower crust pizza 2pack ', 'MILTONS Cualifower crust pizza 2pack ']","[1, 1]","[8225600.0, 8225600.0]"
23/07/2020,00005 ERICK BENARROCH,"['COCACOLA Zero Sugar 12oz 355ml ', 'MINALBA agua 600 ml ']","[1, 1]","[230550.0, 78591.08]"
23/07/2020,00001 CLIENTE CONTADO,"['VEGGIECRAFT pasta penne cauliflawer 227g ', 'KABALNCE SIN GLUTEN VARIAS ']","[1, 4]","[1828500.0, 1828500.0]"
23/07/2020,00001 CLIENTE CONTADO,"['BAR CLIF chocolate chip 68g ', 'BAR CLIF crunchy peanut butter 68g ', 'VEGGIECRAFTpasta spagheti cauliflower8oz ', 'VEGGIECRAFT pasta penne cauliflawer 227g ', 'BAR CLIF crunchy peanut butter 68g ', 'BEN Y JERRYS The Tonight Dough 473ml ']","[1, 1, 1, 1, 1, 1]","[455800.0, 455800.0, 1828500.0, 1828500.0, 455800.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['DUTCH mini panquecas rellenas nutella ', 'FONDUE PAN Bread Cheese ', 'TRADER J. Turkey Meatballs 16oz 454g ', 'BEN Y JERRYS Half Baked 473ml ', 'BEN Y JERRYS The Tonight Dough 473ml ']","[1, 2, 1, 1, 1]","[1372700.0, 2740100.0, 3654350.0, 2968000.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,['PEPSI 355ml LATA '],[1],[191925.24]
23/07/2020,00001 CLIENTE CONTADO,"['TALENTI Cold Brew Coffee 473ml ', 'TALENTI Belgian Chocolate 473ml ', 'TALENTI Southern butter pecan ', 'TALENTI caramel cookie crunh ', 'ECO PAN BATATA  Varios ']","[1, 1, 1, 1, 1]","[2284300.0, 2284300.0, 2284300.0, 2284300.0, 795000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['COCACOLA Zero Sugar 12oz 355ml ', 'COCA COLA LATA 355ml ', 'THE KETO TASTE Pizza Crust Pollo 12"" ', 'SIMPLE MILLS Almond Flour Brownie B 368g ', 'SIMPLE MILLS crunchy toasted pecan 156g ', 'SIMPLE MILLS crunchy toasted pecan 156g ', 'PREMIUM guacamole ORIGINAL 397G ', 'EL ENCANTO HAmburguesa de Res ', 'NATURINAS Mermelada de Mora 200g ', 'CRAVE FIT Pie de Snickers Mediana ', 'ECO PAN BATATA  Varios ']","[5, 4, 1, 1, 1, 1, 1, 2, 1, 2, 1]","[230550.0, 166904.76, 3195900.0, 3654350.0, 3195900.0, 3195900.0, 2053750.0, 2284300.0, 1142150.0, 3426450.0, 795000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KABALANCE saludable VARIAS ', 'KABALNCE SIN GLUTEN VARIAS ', 'YOY FOODS Eritritol 500g ', 'VEGGIECRAFT pasta penne cauliflawer 227g ']","[1, 1, 1, 1]","[1597950.0, 1828500.0, 1600600.0, 1828500.0]"
23/07/2020,00001 CLIENTE CONTADO,"['THE REAL Coconut Tortilla C Pink 5.5oz ', 'DLIMON Puro Limon 350ml ', 'SPLENDA Zero Stevia Liquid 1.68oz 50ml ', 'CRYSTAL LIGHT Srawberry pineapple 1,62o ', 'SUN CHIPS original 42.5g ', 'KALAN CHOCOLATE ', 'KALAN COCONUT ', 'KALAN CHOCOLATE ', 'SCHWEPPES Club Soda 355ml ', 'KABALANCE Dulce de Leche POTE ', 'DANAIK Varios ', 'Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'EVERVESS Soda 355ml LATA ']","[1, 1, 1, 1, 3, 1, 1, 1, 6, 1, 1, 1, 1, 1]","[3195900.0, 911600.0, 2053750.0, 1370050.0, 458450.0, 1142150.0, 1142150.0, 1142150.0, 149000.0, 2968000.0, 1597950.0, 127846.47, 127846.47, 179659.51]"
23/07/2020,00001 CLIENTE CONTADO,"['IL GRLLO EXPRESS Grisinis ', 'NUTI LIGHT Hazelnut Milk Choco 312g ']","[1, 1]","[1370050.0, 2284300.0]"
23/07/2020,00001 CLIENTE CONTADO,"['VGAN FRUIT coco crunch 500ml ', 'VGAN FRUIT Frutos del Bosque 500ml ']","[1, 1]","[1597950.0, 1597950.0]"
23/07/2020,00001 CLIENTE CONTADO,['ST MORITZ Flaquito Avell. UNIDAD '],[2],[114215.0]
23/07/2020,00001 CLIENTE CONTADO,"['ADRIAN KETO hamburguesa de pollo ', 'POP YOUR FITNESS mousse ', 'HEALTHY CULINARIA pan blanco cuadrado ', 'THE HEALTHY MOVE tequeños avena ', 'THE HEALTHY MOVE Tequeños de Platano 12 ', 'THE HALTHY MOVE  teque chocolate ', 'OKARA Keso Mozzarella Almendra 450g ', 'OKARA Keso Cremoso merey-especias 150g ', 'SIVA Musli Granola NAT/PASA/CHOCO 450gr ', 'ECO PAN BATATA  Varios ', 'GATORADE Mandarina 500ml ', 'NUCO Organic Coconut Wraps 5 unid 2.47oz ', 'NATURINAS curcuma ', 'OREO Golden mini ', 'OREO Golden mini ', 'ARM AND HAMMER Baking soda 227g ']","[2, 6, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1]","[2056400.0, 1370050.0, 4112800.0, 3426450.0, 3426450.0, 4110150.0, 2512200.0, 1370050.0, 2284300.0, 795000.0, 185691.9, 1597950.0, 455800.0, 683700.0, 683700.0, 911600.0]"
23/07/2020,00001 CLIENTE CONTADO,"['QUEVOS quevos rancheros 30G ', 'HIGHKEY MINI COOKIES chocolate chip ', 'HIGHKEY MINI COOKIES chocolate chip ', 'VEGA SOTUELAMOS Q. Oveja Trufado ', 'JOI Almond 15oz ', 'LAS TIAS Tequeños Queso 40 unid ', 'THE HALTHY MOVE  teque chocolate ', 'ADRIAN KETO hamburguesa de pollo ', 'KABALANCE saludable VARIAS ', 'POP YOUR FITNESS brownie/ caramel/ clasi ', 'NATURINAS curcuma ', 'CRAVE FIT Pie de Snickers Mediana ', 'ECO PAN BATATA  Varios ', 'SPLENDA Zero Stevia Liquid 1.68oz 50ml ']","[5, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]","[1142150.0, 2284300.0, 2284300.0, 2514850.0, 6625000.0, 4112800.0, 4110150.0, 2056400.0, 1597950.0, 2284300.0, 455800.0, 3426450.0, 795000.0, 2053750.0]"
23/07/2020,00001 CLIENTE CONTADO,"['VIAGGIO expresso ARABICA 55G ', 'NATURINAS linaza molida ']","[1, 1]","[1370050.0, 458450.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN COCONUT ', 'KALAN TARO ', 'ECO PAN BATATA  Varios ', 'CACAO 3 Brownie ', 'BEN Y JERRYS Strawberry cheesecake 4oz ']","[1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 795000.0, 683700.0, 686350.0]"
23/07/2020,00001 CLIENTE CONTADO,"['CAMBOZOLA  Classic Cheese ', 'VEGA SOTUELAMOS Q. Oveja curado 220g ']","[2.2, 1]","[6166550.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['NatuChips ONDULADOS 145g ', 'NATU CHIPS Ondulados 245g ', 'CRAIZE coconut Corn Crisps 113g ', 'TODDY Chips 6 unidades ', 'SIMPLE MILLS crunchy choco chio 156g ', 'YOY FOODS Xilitol 200g ', 'KALAN AMARANTH ', 'KALAN TARO ', 'KALAN CRANBERRY ', 'KALAN CHOCOLATE ', 'MIJAO SEEDS Manteqlla Merey Cacao 425g ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[299103.96, 510352.73, 1372700.0, 455800.0, 3195900.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 3238333.33]"
23/07/2020,00001 CLIENTE CONTADO,"['GULLON Twins Mini choco 100g ', 'GULLON Twins mini 100g ', 'OREO Mini 42g ', 'PUIG Marilu vainilla 216g ', 'PUIG Marilu Chocolate 216g ', 'OREO Golden mini ', 'TODDY Chips 6 unidades ', 'GOOD HUMOR Giant vainilla ', 'MENTOS Mint 1.32oz 37.5g ', 'KINDER JOY Treat + Toy ', 'MILKA caramel 20g ']","[2, 2, 2, 1, 1, 2, 1, 6, 2, 2, 1]","[230550.0, 230550.0, 683700.0, 257634.44, 69827.59, 683700.0, 455800.0, 686350.0, 456860.0, 686350.0, 683700.0]"
23/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[379208.4]
23/07/2020,00001 CLIENTE CONTADO,"['TOSTITOS Original 400g ', 'CHEETOS Mega Puffs XXL 270ml ', 'Chinotto Lata 355ml ']","[1, 1, 1]","[295365.04, 103367.94, 62251.72]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN COCONUT ', 'KALAN CHOCOLATE ', 'KALAN AMARANTH ']","[2, 1, 1]","[1142150.0, 1142150.0, 1142150.0]"
23/07/2020,00003 RAFAEL BLANCO,"['KABALANCE saludable VARIAS ', 'NUTELLA 30g ']","[4, 1]","[1597950.0, 662500.0]"
23/07/2020,00005 ERICK BENARROCH,['KABALANCE saludable VARIAS '],[1],[1597950.0]
23/07/2020,00001 CLIENTE CONTADO,"['LA GUANOTA Burrata 200g ', 'ECO PAN BATATA  Varios ', 'GOOD HUMOR Giant vainilla ', 'KABALANCE saludable VARIAS ', 'COCACOLA Zero Sugar 12oz 355ml ']","[1, 1, 1, 1, 1]","[1370050.0, 795000.0, 686350.0, 1597950.0, 230550.0]"
23/07/2020,0000011 ASHLEY,"['ECO PAN BATATA  Varios ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'ANANKE Ricotta cebollin y cilantro 350g ', 'LA PASTOREÑA Deslactosada 1 L ']","[1, 1, 1, 1]","[795000.0, 213181.45, 1597950.0, 405450.0]"
23/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'KABALNCE SIN GLUTEN VARIAS ', 'NATURINAS queso crema de merey 120g ', 'DANAIK Varios ', 'TORO NEGRO Merey 50g ']","[2, 1, 1, 1, 1, 3]","[914250.0, 1370050.0, 1828500.0, 569750.0, 1597950.0, 265000.0]"
24/07/2020,00007 LE MARCHE 149,"['GOLDEN Kolita 2 litros ', 'JACKS Tortillas Picante 350g ', 'PUIG Marilu Chocolate 216g ']","[1, 1, 2]","[396499.68, 308451.24, 69827.59]"
24/07/2020,14350706 MARCOS CHOCRON,"['MALTIN POLAR Malta Sin Alcohol 250 ml ', 'MALTIN POLAR Malta Sin Alcohol 1,5 L ', 'MINALBA agua 600 ml ', 'LA NATERA crema de leche 450g ', 'BIMBO Pan Artesano 500g ', 'FRESCOLITA 2 L ', 'PUIG Delicias Maria 34g ', 'PUIG Delicias Maria 34g ', 'PUIG Chocolate Cooky Chips 200g ']","[2, 2, 1, 1, 1, 1, 1, 1, 1]","[100721.3, 450596.06, 78591.08, 410750.0, 570200.0, 328000.0, 114285.71, 114285.71, 232758.62]"
24/07/2020,00001 CLIENTE CONTADO,"['QUEVOS quevos rancheros 30G ', 'ELIGE SALUDABLE Marquesa Choco Choco ']","[1, 1]","[1142150.0, 1370050.0]"
24/07/2020,00001 CLIENTE CONTADO,"['GREENLAND Edamame 16oz 454g ', 'MILKA caramel 20g ']","[1, 1]","[1597950.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TRADE JOES Jalapeño Sauce 10oz 283g ', 'COUNTRY TIME Lemonade 5LB ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'BIMBO Pan Artesano 500g ', 'OKARA Keso Gouda Almendra-merey 380g ', 'OKARA Keso tipo paisa Almendra-merey 400 ', 'NATURINAS Queso Crema 200g ', 'BELVITA Biscuit Blueberry 50g ']","[1, 1, 1, 1, 1, 1, 1, 2]","[1825850.0, 4112800.0, 1142150.0, 570200.0, 2053750.0, 2512200.0, 1142150.0, 230550.0]"
24/07/2020,00001 CLIENTE CONTADO,['ANANKE Caprigurt  Cambur y Fresa 430g '],[1],[1597950.0]
24/07/2020,00001 CLIENTE CONTADO,"['Natu Chips Platanitos 150g ', 'PALITOS Gourmet ', 'KABALANCE saludable VARIAS ', 'PEPSI Light 355ml LATA ']","[1, 1, 3, 3]","[280409.37, 683700.0, 1597950.0, 165064.65]"
24/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT Cookie Brownie ', 'JAMONES EL MAÑO Jamon Serrano 100g ']","[1, 1]","[1370050.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,"['LAS TIAS Tequeños Queso 40 unid ', 'LAS TIAS Tequeños Queso 40 unid ']","[1, 1]","[4112800.0, 4112800.0]"
24/07/2020,00001 CLIENTE CONTADO,['MUNCHIES FIT Tortas Varias '],[3],[1825850.0]
24/07/2020,00001 CLIENTE CONTADO,"['BELGIOIOSO Provolone 907g ', 'VGAN FRUIT Sensation 500ML ', 'VGAN FRUIT guanabana 500ML ', 'LA GUANOTA Mozzarella 330g ', 'SMUCKERS Chocolate Sugar Free 19oz 539g ', 'AURICCHIO Provolone Mini ', 'YELLOW Door Creamery Fontina Chesse 141g ', 'NARU Pistachos tostados son sal 400g ', 'NATURINAS semillas de chia ', 'NUCO Organic Coconut Wraps 5 unid 2.47oz ']","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1]","[2284300.0, 1597950.0, 1597950.0, 1142150.0, 1825850.0, 230550.0, 1370050.0, 2512200.0, 678400.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,"['BOTTEGA Frenched Rib Steak P 36  X KILO ', 'JOI Almond 15oz ', 'ROS KETO Seeds Bread ']","[0.72, 1, 1]","[16676450.0, 6625000.0, 5024400.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KALAN TARO ', 'KALAN CHOCOLATE ']","[1, 1]","[1142150.0, 1142150.0]"
24/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'KIRKLAND Microwave Popcorn 93.5g ', 'KIRKLAND Microwave Popcorn 93.5g ']","[1, 1, 1]","[795000.0, 219950.0, 219950.0]"
24/07/2020,00001 CLIENTE CONTADO,['HISPANIA Chorizo Español '],[1],[1142150.0]
24/07/2020,00001 CLIENTE CONTADO,['SALAR Salmon chile X KILO '],[0.225],[6625000.0]
24/07/2020,00001 CLIENTE CONTADO,"['BOBS KOMBUCHA Sabor Varios 485ml ', 'KALAN NUT ', 'KALAN AMARANTH ', 'MUNCHIES FIT Tortas Varias ', 'DANAIK Varios ', 'SPLENDA Zero Stevia Liquid 1.68oz 50ml ']","[1, 1, 1, 1, 3, 1]","[911600.0, 1142150.0, 1142150.0, 1825850.0, 1597950.0, 2053750.0]"
24/07/2020,00001 CLIENTE CONTADO,['JAMONES EL MAÑO Jamon Serrano 100g '],[1],[1597950.0]
24/07/2020,00001 CLIENTE CONTADO,['BOBS KOMBUCHA Sabor Varios 485ml '],[5],[911600.0]
24/07/2020,00001 CLIENTE CONTADO,"['NATURINAS Avellanas Tostadas 100g ', 'NATURINAS QUINOA ', 'YOY FOODS Proteina Vegetal 300g ', 'YOY FOODS Proteina Vegetal 300g ']","[1, 1, 1, 1]","[911600.0, 683700.0, 1599010.0, 1599010.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KALAN COCONUT ', 'KALAN GOLDEN MILK ', 'KALAN COCONUT ', 'ARTE CARNE Cazon Mechado 450g ', 'COCA COLA Sabor Ligerto LATA 355ml ', 'BARILLA linguini 500g ', 'BARILLA linguini 500g ', 'BARILLA Rigatoni n.89 500G ', 'BARILLA Penne rigate n.73 500g ', 'KABALANCE saludable VARIAS ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 1142150.0, 1597950.0, 143856.9, 569750.0, 569750.0, 455800.0, 455800.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,['MINALBA agua 600 ml '],[2],[78591.08]
24/07/2020,00001 CLIENTE CONTADO,"['QUAKER Caramel  0.91oz 26g ', 'GOGO Yogurtz Blueberry 340g ', 'TOSTITOS Original 140g ', 'PEPPERIDGE ARM milano 30 packs ', 'LAS TIAS Tequeños de Queso 16 unid ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'TALENTI Southern butter pecan ', 'TALENTI Belgian Chocolate 473ml ', 'JOI Almond 15oz ', 'ROS KETO Seeds Bread ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[455800.0, 1597950.0, 127113.8, 5024400.0, 2056400.0, 1370050.0, 1370050.0, 2284300.0, 2284300.0, 6625000.0, 5024400.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KERRYGOLD Pure Irish Butter 8oz 227g ', 'KERRYGOLD Pure Irish Butter 8oz 227g ']","[1, 1]","[1370050.0, 1370050.0]"
24/07/2020,00001 CLIENTE CONTADO,"['ROULLE Mini Cinnamon Rolls 12Unid ', 'ECO PAN BATATA  Varios ', 'PLUMROSE Salchichas Wieners 12 salchi ']","[1, 4, 1]","[1370050.0, 795000.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'LIPTON Te Verde de 1.5 L ', 'LIPTON Te Verde de 1.5 L ', 'CHINOTTO 2 L ', 'Coca Cola 2L Sin Calorías ', 'Coca Cola 2L Sin Calorías ', 'TOSTITOS Original 400g ', 'Natu Chips Platanos 300g ', 'MONSERRATINA Chorizo Carupanero ', 'MONSERRATINA Chorizo Hinojo Italiano ', 'MONSERRATINA Chorizo Con Ajo ', 'ADRIAN KETO chorizo de pollo ', 'PLUMROSE X KILO Lomo de Cerdo Retail ', 'NATURE VALLEY Snack Mix Peanut B 1.2oz 3 ', 'TORO NEGRO Merey 50g ']","[2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 0.925, 1, 2]","[795000.0, 518060.84, 518060.84, 380476.19, 362142.86, 362142.86, 295365.04, 523438.93, 923380.0, 1126652.59, 683700.0, 2742750.0, 2056400.0, 341850.0, 265000.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TRADE JOES Brownie Truffle Baking 16oz 4 ', 'KALAN NUT ', 'KALAN GOLDEN MILK ', 'KALAN CHOCOLATE ', 'NATURES EATS almond Flour 907G ', 'LAKANTO Blueberry Muffin Mix 192g ', 'KABALANCE Dulce de Leche POTE ', 'ECO PAN BATATA  Varios ', 'POP YOUR FITNESS mousse ', 'KABALNCE SIN GLUTEN VARIAS ', 'CRAVE FIT Pie de Snickers Mediana ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1597950.0, 1142150.0, 1142150.0, 1142150.0, 5941300.0, 5480200.0, 2968000.0, 795000.0, 1370050.0, 1828500.0, 3426450.0]"
24/07/2020,00001 CLIENTE CONTADO,"['GM CHEERIOS Multi Grain 9oz 255g ', 'PILLSBURY GLUTEN FREE  Funfetti 17oz 482 ', 'TOSTITOS Original 400g ', 'Natu Chips Platanos 300g ', 'PATTY COCINA Especies Varios 2.9oz ', 'PUIG Delicias Maria 34g ']","[1, 1, 1, 1, 1, 4]","[1599010.0, 1370050.0, 295365.04, 523438.93, 2740100.0, 114285.71]"
24/07/2020,00001 CLIENTE CONTADO,"['PUIG Delicias Maria 34g ', 'TALENTI caramel cookie crunh ', 'KALAN CAPUCCINO ', 'PUIG Marilu Chocolate 216g ', 'MUNCHIES FIT Tortas Varias ']","[2, 1, 1, 1, 1]","[114285.71, 2284300.0, 1142150.0, 69827.59, 1825850.0]"
24/07/2020,00001 CLIENTE CONTADO,"['COCACOLA Zero Sugar 12oz 355ml ', 'BOBS KOMBUCHA Sabor Varios 485ml ', 'CASABE REAL TIPO PASAPALO 35UND ', 'MI BELA DULCERIA Torta Redonda PEQ. ', 'PUIG Saltines 250g ', 'PUIG Saltines 250g ', 'PUIG Soda 240g ', 'PUIG Soda 240g ', 'NATU CHIPS Ondulados 245g ', 'NATU CHIPS Ondulados 245g ', 'TOSTITOS Original 400g ', 'TOSTITOS Original 400g ', 'TWIX two right 50.7g ', 'NATURINAS pasitas ', 'PUIG Delicias Maria 34g ', 'MIJAO SEEDS Merey  CON/SIN sal ', 'MILKA caramel 20g ']","[4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 6, 1, 4]","[230550.0, 911600.0, 244285.71, 3195900.0, 249384.24, 249384.24, 221674.87, 221674.87, 510352.73, 510352.73, 295365.04, 295365.04, 455800.0, 341850.0, 114285.71, 1597950.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['EXPLORE CUISINE organic red lentil 300g ', 'NATURES CHARM coconut caramel 200g ']","[1, 1]","[2053750.0, 1142150.0]"
24/07/2020,00001 CLIENTE CONTADO,"['VEGGIE CHIPS Sour Cream Onion 5oz 141g ', 'KUMATA VEGANAS Salchicha/Chorizo/Hamb ', 'THE KETO TASTE Pizza Crust Pollo 12"" ', 'EXPLORE CUISINE Edamame mung bean ']","[1, 1, 1, 1]","[1142150.0, 1370050.0, 3195900.0, 2284300.0]"
24/07/2020,00001 CLIENTE CONTADO,"['MONSERRATINA Morcilla Carupanera ', 'MONSERRATINA Chorizo Carupanero ', 'GATORADE Tropical 500ml ']","[1, 2, 1]","[455800.0, 923380.0, 185691.9]"
24/07/2020,00001 CLIENTE CONTADO,"['MEGA FISH camarones pelados X KILO ', 'MEGA FISH langostinos c/concha X KILO ']","[0.505, 0.505]","[4014750.0, 5252300.0]"
24/07/2020,00001 CLIENTE CONTADO,['TORO NEGRO Merey 50g '],[1],[265000.0]
24/07/2020,00001 CLIENTE CONTADO,"['AURICCHIO Provolone Mini ', 'MEGA FISH calamar nacional limpio X KILO ']","[6, 0.5]","[230550.0, 5024400.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TRUVIA cane sugar blend 680G ', 'KABALANCE Dulce de Leche POTE ', 'KABALANCE saludable VARIAS ']","[1, 1, 1]","[3426450.0, 2968000.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Pint Slice Choco Chip 3 oz ', 'GOOD HUMOR Giant vainilla ', 'TOSTITOS Original 400g ', 'TOSTITOS Original 140g ', 'TOSTITOS Original 140g ', 'ECO PAN BATATA  Varios ', 'EL ENCANTO Hamb RES RELLENA ']","[1, 1, 1, 1, 1, 2, 2]","[686350.0, 686350.0, 295365.04, 127113.8, 127113.8, 795000.0, 2284300.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TRADER JOES nori komi Furikake 55g ', 'THAI KITCHEN Sweet red Chili 1L ', 'PUIG Saltines 250g ', 'GULLON Twins mini 100g ', 'SAMANES FROMAGE fondue de queso ', 'LA REAL WRAPS Multigrain 15oz 425.24g ', 'LA NATERA crema de leche 450g ', 'LA GUANOTA Bocconcini 450g ', 'PANCHUCHO Roll Canela ', 'IL GRLLO EXPRESS Grisinis ', 'ECO PAN BATATA  Varios ', 'EL ENCANTO tequeño de platano/queso ', 'GATTO GRILL Empanadas Varias 100 ', 'KELLOGGS Eggo INDIVIDUAL ', 'KABALNCE SIN GLUTEN VARIAS ', 'MONSERRATINA Morcilla Carupanera ', 'MONSERRATINA Morcilla Con Cebolla ', 'CACAO 3 Brownie ', 'CACAO 3 Brownie REESES / NUECES ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]","[2284300.0, 3198550.0, 249384.24, 230550.0, 3895500.0, 1142150.0, 410750.0, 1370050.0, 3710000.0, 1370050.0, 795000.0, 2053750.0, 2056400.0, 1825850.0, 1828500.0, 455800.0, 406101.34, 683700.0, 776450.0]"
24/07/2020,00001 CLIENTE CONTADO,"['GATTO GRILL Empanadas Varias 100 ', 'GOOD HUMOR Giant vainilla ']","[1, 4]","[2056400.0, 686350.0]"
24/07/2020,00001 CLIENTE CONTADO,"['VEGGIECRAFT pasta penne cauliflawer 227g ', 'KABALANCE saludable VARIAS ', 'NATURINAS Queso Crema 200g ', 'NATURINAS queso crema de merey 120g ', 'OCHA te macha 40g ']","[1, 2, 2, 1, 1]","[1828500.0, 1597950.0, 1142150.0, 569750.0, 5710750.0]"
24/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'CACAO 3 Brownie REESES / NUECES ']","[4, 1]","[914250.0, 776450.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TRADER g. Mushroom ravioli 454g ', 'TRADER J. Turkey Meatballs 16oz 454g ', 'KALAN COCONUT ', 'KALAN GOLDEN MILK ', 'GOOD HUMOR Giant vainilla ', 'KABALNCE SIN GLUTEN VARIAS ']","[1, 1, 1, 1, 1, 2]","[2053750.0, 3654350.0, 1142150.0, 1142150.0, 686350.0, 1828500.0]"
24/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT Tortas Varias ', 'MUNCHIES FIT Cookie Brownie ', 'MUNCHIES FIT GALLETAS/ALFAJORES ', 'NUCO Organic Coconut Wraps 5 unid 2.47oz ']","[1, 1, 1, 1]","[1825850.0, 1370050.0, 1142150.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,['COCA COLA 1 L '],[1],[217380.96]
